Content ID,reaction type,Date,content type,Category,Sentiment,Score
674507f9-c555-4876-89c7-c06b6db561c0,super love,2020-12-26,audio,Animals,positive,75
e6193423-0d30-4439-884a-ea22fea68522,super love,2020-10-22,video,Dogs,positive,75
e6193423-0d30-4439-884a-ea22fea68522,super love,2021-05-25,video,Dogs,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-04-30,photo,Public speaking,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-03-10,photo,Public speaking,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-04-28,photo,Public speaking,positive,75
dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-03-15,photo,Public speaking,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-06-05,video,Healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2020-12-09,video,Healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-01-10,video,Healthy eating,positive,75
1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-05-04,video,Healthy eating,positive,75
bcd3702f-c27e-48ce-889b-63f765f498ef,super love,2020-10-12,GIF,Education,positive,75
bcd3702f-c27e-48ce-889b-63f765f498ef,super love,2021-06-04,GIF,Education,positive,75
f24f469f-53f1-4901-b6c5-18827ae0a103,super love,2020-10-15,photo,Culture,positive,75
2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,super love,2020-07-01,photo,Technology,positive,75
06a70268-f59a-44b4-8ccc-6c8e6625a491,super love,2021-05-01,video,Tennis,positive,75
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,super love,2021-06-11,audio,Animals,positive,75
7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,super love,2021-04-07,audio,Animals,positive,75
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,2020-10-30,photo,Food,positive,75
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,2021-02-06,photo,Food,positive,75
ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,2020-11-29,photo,Food,positive,75
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,super love,2020-09-02,GIF,Healthy eating,positive,75
d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,super love,2020-07-11,GIF,Healthy eating,positive,75
ed00f2a0-56a1-41f9-abad-bdcec9c0f610,super love,2021-02-28,video,Public speaking,positive,75
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2021-01-18,photo,Public speaking,positive,75
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2021-05-17,photo,Public speaking,positive,75
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2021-05-06,photo,Public speaking,positive,75
b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2020-07-23,photo,Public speaking,positive,75
2e84726a-e69f-44e8-ac0f-c4a31516e342,super love,2020-10-18,video,Dogs,positive,75
dd5bd710-bb81-464e-a798-0291b385e883,super love,2021-02-10,photo,Healthy eating,positive,75
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,2020-10-21,video,Travel,positive,75
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,2020-08-04,video,Travel,positive,75
a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,2020-08-10,video,Travel,positive,75
4fd0ef9a-008d-4b61-9a78-4b0257281140,super love,2021-01-18,audio,Technology,positive,75
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,2021-01-09,audio,Technology,positive,75
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,2020-07-07,audio,Technology,positive,75
6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,2021-05-04,audio,Technology,positive,75
76898916-4024-4c32-909b-dd240879d76a,super love,2020-10-26,GIF,Animals,positive,75
76898916-4024-4c32-909b-dd240879d76a,super love,2020-10-10,GIF,Animals,positive,75
76898916-4024-4c32-909b-dd240879d76a,super love,2020-12-18,GIF,Animals,positive,75
76898916-4024-4c32-909b-dd240879d76a,super love,2020-12-17,GIF,Animals,positive,75
76898916-4024-4c32-909b-dd240879d76a,super love,2021-05-02,GIF,Animals,positive,75
8204e4bd-c544-4a18-ac0d-6f5289957cdf,super love,2021-03-21,photo,Dogs,positive,75
56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,2021-02-01,photo,Fitness,positive,75
56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,2020-09-12,photo,Fitness,positive,75
fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,2020-07-05,photo,Cooking,positive,75
fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,2021-05-30,photo,Cooking,positive,75
fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,2021-06-02,photo,Cooking,positive,75
74c85e37-5017-462e-bee2-2769db7a17c1,super love,2020-06-24,photo,Healthy eating,positive,75
74c85e37-5017-462e-bee2-2769db7a17c1,super love,2020-12-04,photo,Healthy eating,positive,75
b400ea0c-43f0-4307-a3b2-78e5784d69be,super love,2020-07-25,audio,Fitness,positive,75
79f1b9b4-b21b-4abd-802a-811540cbc845,super love,2021-02-05,audio,Travel,positive,75
79f1b9b4-b21b-4abd-802a-811540cbc845,super love,2020-06-29,audio,Travel,positive,75
af373863-f9df-4330-b423-d2b802b30d6e,super love,2020-12-13,video,Food,positive,75
6380e982-07ac-4d21-bd23-cec0bcfa1ff9,super love,2021-01-08,photo,Soccer,positive,75
b13bec8c-4469-4cc8-8650-7057eb95d3ee,super love,2020-09-02,GIF,Travel,positive,75
43450a12-1e4c-4a17-a846-9d8768984051,super love,2021-05-06,video,Animals,positive,75
43450a12-1e4c-4a17-a846-9d8768984051,super love,2021-03-11,video,Animals,positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2020-11-16,audio,Cooking,positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2021-05-26,audio,Cooking,positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2021-01-22,audio,Cooking,positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2020-08-26,audio,Cooking,positive,75
7913b30d-19fd-4900-8a68-ce141192b3ec,super love,2020-12-03,audio,Cooking,positive,75
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2020-07-17,audio,Tennis,positive,75
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2021-04-07,audio,Tennis,positive,75
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2021-04-05,audio,Tennis,positive,75
c5e2d733-94b9-4259-85e8-6fb7a95a1887,super love,2020-10-26,audio,Tennis,positive,75
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,2020-07-23,GIF,Technology,positive,75
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,2020-10-02,GIF,Technology,positive,75
e3cd0095-28c9-4f10-b04c-77b4e38bb85a,super love,2021-05-15,GIF,Technology,positive,75
b7983f99-c4c7-455b-a120-b144101449ad,super love,2021-01-26,audio,Dogs,positive,75
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,super love,2021-06-06,video,Food,positive,75
a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,super love,2021-02-01,video,Food,positive,75
52995b7c-6f2d-469c-a331-596323e6ad67,super love,2021-01-10,audio,Science,positive,75
52995b7c-6f2d-469c-a331-596323e6ad67,super love,2021-02-23,audio,Science,positive,75
888660b0-7dd8-4983-858a-101cd03d392b,super love,2020-11-11,video,Science,positive,75
888660b0-7dd8-4983-858a-101cd03d392b,super love,2021-01-06,video,Science,positive,75
14ebfb59-8d36-4857-b8e2-b6d2fb3b243d,super love,2020-07-12,GIF,Studying,positive,75
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,super love,2020-07-05,video,Animals,positive,75
6ccf94b4-f549-4d17-a1d0-3bf7656bce81,super love,2020-11-29,video,Animals,positive,75
19f998c4-270b-489d-bea6-ae161d301923,super love,2020-10-26,GIF,Travel,positive,75
19f998c4-270b-489d-bea6-ae161d301923,super love,2020-09-12,GIF,Travel,positive,75
19f998c4-270b-489d-bea6-ae161d301923,super love,2021-02-13,GIF,Travel,positive,75
2073855c-fab2-41ee-ad15-d4269b2ac4bd,super love,2020-08-15,audio,Education,positive,75
2073855c-fab2-41ee-ad15-d4269b2ac4bd,super love,2020-12-15,audio,Education,positive,75
3af75639-bdaf-4461-b630-d212e7fb4f30,super love,2021-03-12,audio,Education,positive,75
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,super love,2020-08-14,GIF,Studying,positive,75
12a7140a-6fe7-41e2-b2b4-75d913fcca1e,super love,2020-10-12,GIF,Studying,positive,75
73fde78d-7908-4406-8377-747873ecd29a,super love,2020-08-11,video,Studying,positive,75
73fde78d-7908-4406-8377-747873ecd29a,super love,2020-07-22,video,Studying,positive,75
73fde78d-7908-4406-8377-747873ecd29a,super love,2020-11-19,video,Studying,positive,75
73fde78d-7908-4406-8377-747873ecd29a,super love,2020-11-07,video,Studying,positive,75
d6c98c19-5733-47fd-9b03-e4574fbe4220,super love,2021-06-04,photo,Travel,positive,75
0ce7392d-5c20-4ffa-a42f-767f51e9b466,super love,2020-07-05,GIF,Travel,positive,75
0ce7392d-5c20-4ffa-a42f-767f51e9b466,super love,2020-09-13,GIF,Travel,positive,75
0ce7392d-5c20-4ffa-a42f-767f51e9b466,super love,2021-04-28,GIF,Travel,positive,75
ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2021-01-05,audio,Veganism,positive,75
ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2020-06-30,audio,Veganism,positive,75
ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2020-10-20,audio,Veganism,positive,75
ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2020-07-07,audio,Veganism,positive,75
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,super love,2020-06-22,audio,Culture,positive,75
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,super love,2020-10-05,photo,Travel,positive,75
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,super love,2021-02-21,photo,Travel,positive,75
69ce055c-e0bd-46c5-b856-bf2254d1c490,super love,2020-11-16,GIF,Healthy eating,positive,75
2d7084fb-b457-4813-829f-73911025eeaa,super love,2021-06-18,GIF,Cooking,positive,75
2d7084fb-b457-4813-829f-73911025eeaa,super love,2021-01-12,GIF,Cooking,positive,75
8a5dddcf-dda6-4715-a804-10d98cbf8fdc,super love,2021-03-02,video,Education,positive,75
985f4b4f-de40-4a4e-a090-01e100be42e9,super love,2020-07-01,GIF,Travel,positive,75
585c17a5-df96-4a6d-b144-a499e0469546,super love,2021-04-11,GIF,Healthy eating,positive,75
585c17a5-df96-4a6d-b144-a499e0469546,super love,2021-02-11,GIF,Healthy eating,positive,75
585c17a5-df96-4a6d-b144-a499e0469546,super love,2020-08-14,GIF,Healthy eating,positive,75
585c17a5-df96-4a6d-b144-a499e0469546,super love,2021-04-02,GIF,Healthy eating,positive,75
8ed94c6d-bcb3-460c-aa5f-69199d2495e5,super love,2020-07-25,photo,Soccer,positive,75
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,super love,2020-11-15,photo,Fitness,positive,75
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,super love,2020-11-10,photo,Fitness,positive,75
2c5a6a94-7291-409b-ba32-ba34c5ad7c0e,super love,2020-12-03,photo,Fitness,positive,75
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,2020-09-22,video,Fitness,positive,75
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,2020-06-29,video,Fitness,positive,75
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,2020-07-18,video,Fitness,positive,75
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,2020-08-02,video,Fitness,positive,75
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,2021-01-09,video,Fitness,positive,75
01aff5ec-2aa8-412e-99ec-526f0f9a6d5e,super love,2021-06-10,video,Fitness,positive,75
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,2021-03-28,photo,Travel,positive,75
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,2021-04-13,photo,Travel,positive,75
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,2020-08-04,photo,Travel,positive,75
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,super love,2020-10-22,photo,Travel,positive,75
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,2021-01-23,photo,Veganism,positive,75
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,2020-08-05,photo,Veganism,positive,75
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,2020-10-06,photo,Veganism,positive,75
41e6d775-b5ca-4d6c-8f50-66ac3c92a300,super love,2021-02-21,photo,Veganism,positive,75
a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,2020-07-11,audio,Technology,positive,75
a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,2021-05-15,audio,Technology,positive,75
a8e72f75-bebc-42b4-a3c7-deb8a2412878,super love,2020-12-28,audio,Technology,positive,75
de61a447-bbf0-477e-9743-71031d59bbf8,super love,2021-06-06,GIF,Studying,positive,75
de61a447-bbf0-477e-9743-71031d59bbf8,super love,2020-09-03,GIF,Studying,positive,75
de61a447-bbf0-477e-9743-71031d59bbf8,super love,2020-07-04,GIF,Studying,positive,75
de61a447-bbf0-477e-9743-71031d59bbf8,super love,2021-03-16,GIF,Studying,positive,75
de61a447-bbf0-477e-9743-71031d59bbf8,super love,2020-12-27,GIF,Studying,positive,75
6ee96d2e-a110-4e43-ab89-b5577b7b3dab,super love,2020-10-27,GIF,Culture,positive,75
b014a42b-c469-4c26-b4aa-256f4d3d5072,super love,2021-06-01,GIF,Culture,positive,75
3210c7c6-e7a2-4ae3-b69b-a111b359c56d,super love,2020-09-03,video,Veganism,positive,75
9bc09268-79e8-4402-ba22-ffd1e45fa66d,super love,2021-05-15,GIF,Travel,positive,75
9bc09268-79e8-4402-ba22-ffd1e45fa66d,super love,2020-12-10,GIF,Travel,positive,75
9bc09268-79e8-4402-ba22-ffd1e45fa66d,super love,2021-03-04,GIF,Travel,positive,75
f7b57d86-228b-4777-be51-dde8702f7b4c,super love,2020-10-08,GIF,Cooking,positive,75
f7b57d86-228b-4777-be51-dde8702f7b4c,super love,2021-01-13,GIF,Cooking,positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,super love,2020-09-14,photo,Cooking,positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,super love,2021-05-03,photo,Cooking,positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,super love,2021-05-04,photo,Cooking,positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,super love,2021-05-13,photo,Cooking,positive,75
bc604b62-adbc-4c93-a2ae-602160714d1c,super love,2021-06-13,photo,Cooking,positive,75
3ea56656-03ef-4199-b253-b5241ee21eb7,super love,2021-03-19,audio,Veganism,positive,75
55d5d3f9-566c-4fcc-b24e-02ca826cce58,super love,2020-10-30,photo,Science,positive,75
27026304-2cb5-4d64-9959-9ff0328aaa03,super love,2021-01-08,GIF,Dogs,positive,75
4b1c315b-84a8-400a-bb49-9fec7dc767d5,super love,2020-12-19,audio,Fitness,positive,75
90418e93-aa5a-4608-866e-25464b617c9b,super love,2020-09-04,audio,Science,positive,75
90418e93-aa5a-4608-866e-25464b617c9b,super love,2020-10-11,audio,Science,positive,75
90418e93-aa5a-4608-866e-25464b617c9b,super love,2020-09-20,audio,Science,positive,75
90418e93-aa5a-4608-866e-25464b617c9b,super love,2021-04-29,audio,Science,positive,75
90418e93-aa5a-4608-866e-25464b617c9b,super love,2021-03-10,audio,Science,positive,75
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,super love,2021-04-29,GIF,Soccer,positive,75
6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,super love,2020-12-18,GIF,Soccer,positive,75
8cabe738-41cd-47e1-82e2-20972f320fb1,super love,2020-11-22,photo,Public speaking,positive,75
b2055111-9b7b-4a05-9f07-ac190a5391f0,super love,2021-06-08,GIF,Food,positive,75
b2055111-9b7b-4a05-9f07-ac190a5391f0,super love,2020-09-20,GIF,Food,positive,75
e3bb5693-091c-47de-b4b7-78e28b5fbb98,super love,2020-12-17,photo,Education,positive,75
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,2021-04-01,audio,Technology,positive,75
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,super love,2021-04-06,audio,Technology,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2020-09-26,GIF,Technology,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-02-23,GIF,Technology,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-04-16,GIF,Technology,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2020-09-20,GIF,Technology,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2020-12-12,GIF,Technology,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-03-01,GIF,Technology,positive,75
36bd1711-92f6-4240-8ac5-21df845abe86,super love,2021-05-23,GIF,Technology,positive,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,2020-12-22,audio,Culture,positive,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,2020-12-03,audio,Culture,positive,75
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,super love,2020-07-24,audio,Culture,positive,75
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,super love,2020-10-15,video,Travel,positive,75
e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,2020-12-17,photo,Tennis,positive,75
e1b4a0fe-5069-4765-8170-ef44ab8f102c,super love,2020-07-15,photo,Tennis,positive,75
7c4f0389-01a5-4ea8-a643-83414441fe81,super love,2020-08-23,video,Tennis,positive,75
7c4f0389-01a5-4ea8-a643-83414441fe81,super love,2021-02-13,video,Tennis,positive,75
7c4f0389-01a5-4ea8-a643-83414441fe81,super love,2020-07-27,video,Tennis,positive,75
584211e8-3ca9-41a7-aeea-1d308bda53fd,super love,2021-05-24,photo,Studying,positive,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-12-07,video,Animals,positive,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-12-23,video,Animals,positive,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-11-10,video,Animals,positive,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2021-01-09,video,Animals,positive,75
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,2020-09-22,video,Animals,positive,75
f8119ef8-1f00-49e4-b468-86dd64042053,super love,2021-04-13,photo,Culture,positive,75
f8119ef8-1f00-49e4-b468-86dd64042053,super love,2021-06-03,photo,Culture,positive,75
b467bf5d-1bcd-4c52-a667-6b88269ad02a,super love,2021-05-08,video,Dogs,positive,75
632875ea-56de-4160-a76c-d1b3ae9e566f,super love,2020-11-14,GIF,Public speaking,positive,75
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,2021-05-17,photo,Cooking,positive,75
24231380-c9a7-4b07-bd51-c9bd5c49cb7c,super love,2021-01-28,photo,Cooking,positive,75
1c6be4a3-85ae-48da-81ff-44262690af51,super love,2020-10-10,audio,Education,positive,75
1c6be4a3-85ae-48da-81ff-44262690af51,super love,2021-04-05,audio,Education,positive,75
1c6be4a3-85ae-48da-81ff-44262690af51,super love,2020-08-08,audio,Education,positive,75
1c6be4a3-85ae-48da-81ff-44262690af51,super love,2021-01-31,audio,Education,positive,75
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,2020-11-30,video,Animals,positive,75
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,2021-05-13,video,Animals,positive,75
6054518c-4c28-4d65-8ebe-3b4f56108f29,super love,2021-01-27,GIF,Healthy eating,positive,75
73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,2020-08-09,photo,Studying,positive,75
73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,2021-01-09,photo,Studying,positive,75
73ef953a-5bda-4532-bcd5-85a2cb61b803,super love,2021-04-27,photo,Studying,positive,75
fa337cb5-179a-4f92-a085-e6b3c60e2854,super love,2020-08-01,audio,Food,positive,75
46219a74-c2db-4479-a96a-d3ee54d1ea7f,super love,2021-03-29,GIF,Soccer,positive,75
1cd59d79-a2ca-4a99-92aa-2775117c4589,super love,2020-10-19,audio,Science,positive,75
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,2020-07-03,photo,Dogs,positive,75
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,2020-11-18,photo,Dogs,positive,75
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,super love,2020-12-03,photo,Travel,positive,75
fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,2020-11-07,video,Dogs,positive,75
fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,2020-12-02,video,Dogs,positive,75
fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,2020-06-24,video,Dogs,positive,75
116451da-4b67-4bcb-b43b-b19a914e0d36,super love,2021-03-03,video,Food,positive,75
116451da-4b67-4bcb-b43b-b19a914e0d36,super love,2020-10-10,video,Food,positive,75
c39f187c-932b-4403-ba6f-e081b235dbd4,super love,2020-09-07,video,Travel,positive,75
c39f187c-932b-4403-ba6f-e081b235dbd4,super love,2021-03-16,video,Travel,positive,75
fc462e49-0f19-4601-9f92-a31c9542887c,super love,2020-09-07,GIF,Education,positive,75
fc462e49-0f19-4601-9f92-a31c9542887c,super love,2021-02-28,GIF,Education,positive,75
fc462e49-0f19-4601-9f92-a31c9542887c,super love,2021-03-01,GIF,Education,positive,75
fc462e49-0f19-4601-9f92-a31c9542887c,super love,2021-02-28,GIF,Education,positive,75
0fbdd670-a266-4805-9bbc-c5ad73cf97b3,super love,2021-03-20,photo,Technology,positive,75
87958932-6baf-4339-b01b-6112d9b180ed,super love,2021-01-19,audio,Culture,positive,75
87958932-6baf-4339-b01b-6112d9b180ed,super love,2021-03-13,audio,Culture,positive,75
87958932-6baf-4339-b01b-6112d9b180ed,super love,2021-03-08,audio,Culture,positive,75
87958932-6baf-4339-b01b-6112d9b180ed,super love,2021-05-15,audio,Culture,positive,75
2f246c65-25f0-4144-b3f1-a180865b1766,super love,2020-08-20,video,Technology,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,2021-06-07,audio,Education,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,2021-06-06,audio,Education,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,2021-03-26,audio,Education,positive,75
e57d3bd7-da38-492d-a87d-3a643f61fd9c,super love,2020-11-24,audio,Education,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,2020-11-14,GIF,Dogs,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,2021-06-09,GIF,Dogs,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,2021-01-13,GIF,Dogs,positive,75
b0cad7dc-6333-4160-8e7f-425182eb4e29,super love,2021-01-01,GIF,Dogs,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,super love,2020-12-03,video,Food,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,super love,2021-05-12,video,Food,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,super love,2021-03-03,video,Food,positive,75
70047f87-af62-4674-bf30-a03c9ee9db09,super love,2021-05-23,video,Food,positive,75
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,super love,2020-10-15,audio,Healthy eating,positive,75
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,super love,2020-10-15,audio,Healthy eating,positive,75
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,super love,2020-08-15,audio,Healthy eating,positive,75
b62831cc-7447-465b-9c58-1fc659b17310,super love,2020-11-01,audio,Animals,positive,75
b62831cc-7447-465b-9c58-1fc659b17310,super love,2021-02-03,audio,Animals,positive,75
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,super love,2020-12-09,photo,Culture,positive,75
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,super love,2021-05-23,photo,Culture,positive,75
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,super love,2020-09-11,photo,Culture,positive,75
b3c0379a-b71a-4f6f-9fde-ceb636739633,super love,2021-04-24,video,Culture,positive,75
b3c0379a-b71a-4f6f-9fde-ceb636739633,super love,2020-07-30,video,Culture,positive,75
b3c0379a-b71a-4f6f-9fde-ceb636739633,super love,2021-01-16,video,Culture,positive,75
00d0cdf9-5919-4102-bf84-ebde253c3cd2,super love,2020-08-22,audio,Healthy eating,positive,75
00d0cdf9-5919-4102-bf84-ebde253c3cd2,super love,2021-04-17,audio,Healthy eating,positive,75
00d0cdf9-5919-4102-bf84-ebde253c3cd2,super love,2020-07-04,audio,Healthy eating,positive,75
00d0cdf9-5919-4102-bf84-ebde253c3cd2,super love,2020-09-24,audio,Healthy eating,positive,75
87bf6cd4-f955-418b-aa84-9bfffcb4abeb,super love,2021-02-20,GIF,Healthy eating,positive,75
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,super love,2020-08-10,photo,Animals,positive,75
baadf2d9-ab5b-458d-a3cf-37c39a69be50,super love,2020-08-01,GIF,Technology,positive,75
baadf2d9-ab5b-458d-a3cf-37c39a69be50,super love,2020-12-24,GIF,Technology,positive,75
baadf2d9-ab5b-458d-a3cf-37c39a69be50,super love,2020-07-30,GIF,Technology,positive,75
baadf2d9-ab5b-458d-a3cf-37c39a69be50,super love,2021-04-25,GIF,Technology,positive,75
c2373565-f5f1-415f-9786-49ff558c7739,super love,2020-09-20,GIF,Soccer,positive,75
cc253c91-6df6-4de5-ab4e-6d1127620fd6,super love,2021-04-02,photo,Science,positive,75
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,2021-04-26,photo,Animals,positive,75
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,2021-02-04,photo,Animals,positive,75
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,2020-12-26,photo,Animals,positive,75
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,2021-05-19,photo,Animals,positive,75
d539c60f-9967-44b0-a11e-26d5dfa43884,super love,2021-04-14,GIF,Fitness,positive,75
d539c60f-9967-44b0-a11e-26d5dfa43884,super love,2021-01-20,GIF,Fitness,positive,75
d539c60f-9967-44b0-a11e-26d5dfa43884,super love,2020-12-11,GIF,Fitness,positive,75
d539c60f-9967-44b0-a11e-26d5dfa43884,super love,2021-03-14,GIF,Fitness,positive,75
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,super love,2021-03-27,photo,Dogs,positive,75
140a5163-66d8-4a11-8d4e-a670483bb852,super love,2021-04-02,photo,Science,positive,75
5e813176-850f-4791-a750-4961429c2458,super love,2020-07-14,GIF,Soccer,positive,75
efda0319-e547-484a-84b5-c5041a57502c,super love,2021-04-20,photo,Dogs,positive,75
efda0319-e547-484a-84b5-c5041a57502c,super love,2020-12-10,photo,Dogs,positive,75
efda0319-e547-484a-84b5-c5041a57502c,super love,2021-01-01,photo,Dogs,positive,75
a881e5c8-4f16-4823-85a8-c595fe220385,super love,2020-11-16,video,Soccer,positive,75
520450a4-c852-4a4e-9383-30657dd07533,super love,2021-06-16,photo,Public speaking,positive,75
520450a4-c852-4a4e-9383-30657dd07533,super love,2020-06-28,photo,Public speaking,positive,75
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,super love,2020-11-16,audio,Travel,positive,75
